청,서,지구대파출소,X좌표,Y좌표,주소
울산청,울산동부경찰서,울산동부경찰서,129.4289032,35.5085487,울산시 동구 전하3동 667-1
울산청,울산동부경찰서,전하지구대,129.4287,35.50893333,울산 동구 전하2동 651-6 (진성4길 20)
울산청,울산울주경찰서,두동파출소,129.2014939,35.65465585,울산시 울주군 두동면 구미리 649-3
울산청,울산울주경찰서,범서파출소,129.2439696,35.57160533,울산시 울주군 범서읍 구영리 215-2
울산청,울산울주경찰서,삼남파출소,129.1075007,35.53581936,울산시 울주군 삼남면 가천리 19-2
울산청,울산울주경찰서,상북파출소,129.0896508,35.59102851,울산시 울주군 상북면 산전리 406-1
울산청,울산울주경찰서,서생파출소,129.3230625,35.34807373,울산시 울주군 서생면 신암리 394
울산청,울산울주경찰서,언양파출소,129.1264856,35.56259946,울산시 울주군 언양읍 남부리 340-20
울산청,울산울주경찰서,온산파출소,129.3067489,35.43394025,울산시 울주군 온산읍 덕신리 579-2번지
울산청,울산울주경찰서,온양파출소,129.2822627,35.41723006,울산시 울주군 온양읍 남창리 154-3
울산청,울산울주경찰서,울산울주경찰서,129.2427788,35.56954385,울산시 울주군 범서읍 구영리 380
울산청,울산울주경찰서,웅촌파출소,129.2086557,35.46463912,울산시 울주군 웅촌면 곡천리 292-54
울산청,울산울주경찰서,청량파출소,129.3056743,35.49540968,울산시 울주군 청량면 상남리 520-10
울산청,울산중부경찰서,농소1파출소,129.3557655,35.6216822,울산 북구 호계동 862-2(호계로 194)
울산청,울산중부경찰서,농소2파출소,129.3406125,35.6301404,울산 북구 상안동 358-31(아진로 74)
울산청,울산중부경찰서,반구파출소,129.341375,35.55608333,울산 중구 반구1동 583-3(반구정10길-4)
울산청,울산중부경찰서,병영지구대,129.3461159,35.57916671,울산 중구 서동 61-6(병영성 7길-11)
울산청,울산중부경찰서,성안파출소,129.322899,35.58095813,울산 중구 성안동 379-7(성안로 257)
울산청,울산중부경찰서,울산중부경찰서,129.3493284,35.56946337,울산시 중구 남외동 603-1
울산청,울산중부경찰서,태화지구대,129.305325,35.55515,울산 중구 태화동 27-12(화진5길 42)
울산청,울산중부경찰서,학성지구대,129.3296639,35.5559661,울산 중구 학성동 349-4(학산로 7)
울산청,울산중부경찰서,화봉파출소,129.3680748,35.58855898,울산 북구 화봉동 450-2(화봉로 83)
울산청,,울산청,129.3153364,35.57117915,울산시 중구 성안동 313-1
인천청,인천강화경찰서,교동파출소,126.281087,37.78127095,강화군 교동면 대룡리 520-2
인천청,인천강화경찰서,길상파출소,126.490813,37.640065,강화군 길상면 온수리 508-3
인천청,인천강화경찰서,내가파출소,126.38995,37.718268,강화군 내가면 고천리 784-2
인천청,인천강화경찰서,불은파출소,126.4797331,37.68542451,강화군 불은면 두운리 248-4
인천청,인천강화경찰서,삼산파출소,126.321514,37.70434107,강화군 삼산면 석모리 258-3
인천청,인천강화경찰서,서도파출소,126.2397417,37.65166925,강화군 서도면 주문도리 823-2
인천청,인천강화경찰서,선원파출소,126.4839248,37.71125353,강화군 선원면 금월리 548-1
인천청,인천강화경찰서,송해파출소,126.4655971,37.76202606,강화군 송해면 하도리 312-3
인천청,인천강화경찰서,심도지구대,126.4871454,37.747558,강화군 강화읍 관청4리 437
인천청,인천강화경찰서,양도파출소,126.4208173,37.66383545,강화군 양도면 하일리 181-1
인천청,인천강화경찰서,양사파출소,126.406843,37.79894686,강화군 양사면 교산리 825
인천청,인천강화경찰서,인천강화경찰서,126.4866597,37.74776754,강화군 강화읍 관청4리 437
인천청,인천강화경찰서,하점파출소,126.4149289,37.77302907,강화군 하점면 신봉리 720-5
인천청,인천강화경찰서,화도파출소,126.416988,37.633157,강화군 화도면 상방리 801-2
인천청,인천계양경찰서,계산1파출소,126.7259218,37.53910102,계양구 계산동 962-36
인천청,인천계양경찰서,계산지구대,126.7382332,37.53477683,계양구 계산4동 1083-1
인천청,인천계양경찰서,계양산지구대,126.7258715,37.54754985,계양구 계산2동 903-2
인천청,인천계양경찰서,인천계양경찰서,126.7347162,37.5377515,계양구 계산동 1078-1
인천청,인천계양경찰서,장기파출소,126.7345824,37.57666266,계양구 장기동 130-2
인천청,인천계양경찰서,효성지구대,126.7140731,37.53256837,계양구 효성1동 21-26
인천청,인천남동경찰서,간석4파출소,126.6970391,37.46563562,남동구 간석4동 606-21
인천청,인천남동경찰서,간석지구대,126.7117369,37.46049188,남동구 간석동 939-1
인천청,인천남동경찰서,구월지구대,126.695425,37.44986794,남동구 구월3동 1121-13
인천청,인천남동경찰서,남동공단파출소,126.6936176,37.40937745,남동구 논현동 450
인천청,인천남동경찰서,논현지구대,126.7236322,37.39361682,남동구 논현동 공공청사 4블럭
인천청,인천남동경찰서,만수지구대,126.7336663,37.46143721,남동구 만수동 1119-2
인천청,인천남동경찰서,만월지구대,126.7372897,37.44380675,남동구 만수동 1019-2
인천청,인천남동경찰서,서창지구대,126.747602,37.43563974,인천광역시 남동구 서창동 541
인천청,인천남동경찰서,인천남동경찰서,126.70735,37.44210127,남동구 구월1동 1447-2
인천청,인천남동경찰서,정각지구대,126.7150292,37.45604675,인천광역시 남동구 용천로 74
인천청,인천남부경찰서,도화지구대,126.6566981,37.46708618,남구 도화2동 81-2
인천청,인천남부경찰서,문학지구대,126.6849842,37.43725041,남구 문학동 390-1
인천청,인천남부경찰서,석암파출소,126.690515,37.45822819,인천 남구 주안6동 954-1
인천청,인천남부경찰서,숭의지구대,126.642875,37.46174225,남구 숭의2동 340-7
인천청,인천남부경찰서,용오파출소,126.6380577,37.45578593,남구 용현5동 623-10
인천청,인천남부경찰서,주안2파출소,126.6710162,37.45658956,남구 주안2동 602-13
인천청,인천남부경찰서,주안역지구대,126.6778625,37.46436794,남구 주안1동 263-1
인천청,인천남부경찰서,주안지구대,126.6892875,37.45326794,남구 주안4동 1540-10
인천청,인천남부경찰서,학동지구대,126.6745421,37.43993875,남구 학익2동 52-19
인천청,인천논현경찰서,인천논현경찰서,126.7154432,37.40366774,
인천청,인천미추홀경찰서,인천미추홀경찰서,126.6535565,37.44282965,남구 학익1동 489-1
인천청,인천부평경찰서,동암지구대,126.6968665,37.47258526,부평구 십정동 301-15
인천청,인천부평경찰서,백운파출소,126.708185,37.48625861,부평구 십정동 170-61
인천청,인천부평경찰서,부평2파출소,126.7171991,37.4884245,부평구 부평2동 760-162
인천청,인천부평경찰서,역전지구대,126.7226375,37.4907346,부평구 부평동 224-1
인천청,인천부평경찰서,인천부평경찰서,126.7190879,37.50809748,부평구 청천동 199
인천청,인천부평경찰서,철마지구대,126.7024752,37.50031427,부평구 산곡1동 199-49
인천청,인천부평경찰서,청천지구대,126.7090617,37.51047133,부평구 청천2동 192-7
인천청,인천삼산경찰서,갈산지구대,126.7233602,37.51356282,부평구 갈산동 180-25
인천청,인천삼산경찰서,부개2파출소,126.7348414,37.49368383,부평구 부개2동 139-1
인천청,인천삼산경찰서,부개파출소,126.7405969,37.48533368,부평구 부개1동 331
인천청,인천삼산경찰서,부흥지구대,126.7396755,37.49769583,부평구 부개동 465-5
인천청,인천삼산경찰서,인천삼산경찰서,126.7324202,37.51113297,부평구 삼산동 441-1
인천청,인천삼산경찰서,중앙지구대,126.7237607,37.49611523,부평구 부평동 205-1
인천청,인천서부경찰서,가석파출소,126.6783875,37.50941667,서구 석남동 488-1
인천청,인천서부경찰서,가좌지구대,126.680078,37.49234202,서구 가좌3동 212-39
인천청,인천서부경찰서,검단지구대,126.6561893,37.60250013,서구 왕길동 245-5
인천청,인천서부경찰서,서곶지구대,126.6733683,37.557583,서구 연희동 740-7
인천청,인천서부경찰서,석남지구대,126.6753025,37.51105398,서구 석남1동 465-2
인천청,인천서부경찰서,인천서부경찰서,126.6782513,37.54458275,서구 심곡동 281-2
인천청,인천서부경찰서,청라지구대,126.6535327,37.5334935,인천광역시 서구 청라라임로 53
인천청,인천연수경찰서,동춘지구대,126.6692529,37.40293998,연수구 동춘동 943-2
인천청,인천연수경찰서,선학파출소,126.7011875,37.4227346,연수구 선학동 ?1
인천청,인천연수경찰서,송도국제도시2지구대,126.669393,37.3867515,인천광역시 연수구 송도동 160-3
인천청,인천연수경찰서,송도국제도시지구대,126.651575,37.3911154,인천광역시 연수구 송도동 3-33
인천청,인천연수경찰서,연수지구대,126.6709805,37.41878324,연수구 청학동 465-3
인천청,인천연수경찰서,인천연수경찰서,126.6808173,37.4105425,연수구 연수2동 635-2
인천청,인천중부경찰서,공항지구대,126.488313,37.49351,중구 운서동 2792-2
인천청,인천중부경찰서,대청파출소,124.7150375,37.82440833,옹진군 대청면 대청리 384-1
인천청,인천중부경찰서,덕적파출소,126.1454124,37.22673067,옹진군 덕적면 진리 130-5
인천청,인천중부경찰서,동인천파출소,126.6316875,37.4758096,중구 인현동 1-1
인천청,인천중부경찰서,백령파출소,124.7180743,37.97382808,옹진군 백령면 진촌리 890
인천청,인천중부경찰서,북도파출소,126.426925,37.533625,옹진군 북도면 시도리 319
인천청,인천중부경찰서,서흥파출소,126.6451438,37.47995773,동구 송현3동 12-62
인천청,인천중부경찰서,송림지구대,126.6402669,37.47395522,동구 송림동 229-3
인천청,인천중부경찰서,송현파출소,126.637,37.48214936,동구 송현동 66
인천청,인천중부경찰서,신흥지구대,126.6320203,37.4623615,중구 항동7가 1-28
인천청,인천중부경찰서,연안파출소,126.603311,37.4561436,중구 항동7가 60
인천청,인천중부경찰서,연평파출소,125.7005868,37.65976922,옹진군 연평면 연평리 325-125
인천청,인천중부경찰서,영흥파출소,126.4991941,37.25611259,옹진군 영흥면
인천청,인천중부경찰서,용유파출소,126.401338,37.44451,중구 남북동 산94
인천청,인천중부경찰서,인천중부경찰서,126.61825,37.47285127,중구 항동2가 2-7
