도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
책마루도서관,울산광역시,남구,작은도서관,"매주 월요일, 화요일, 수요일, 목요일, 금요일",00:00,00:00,00:00,00:00,08:00,13:00,35,3550,0,47,3,7,"울산광역시 남구 신정로192번길 9, 울산제일교회 2층",울산제일교회,052-276-4010,,54.19,,35.5491796,129.3175733,2019-09-18,6310000,울산광역시
에뜰3차아름도서관,울산광역시,중구,작은도서관,"매주토, 일요일",14:00,17:00,00:00,00:00,00:00,00:00,20,1215,0,23,3,14,울산광역시 중구 종가로 245(유곡동),,052-211-1931,,,,35.5687911,129.3321348,2019-09-18,6310000,울산광역시
해송작은도서관,울산광역시,중구,작은도서관,"매주토, 일요일",10:00,16:00,00:00,00:00,00:00,00:00,15,2519,0,0,3,14,울산광역시 중구 병영3길 8(남외동),,052-292-7397,,,,35.5700423,129.3465875,2019-09-18,6310000,울산광역시
책나무그늘도서관,울산광역시,중구,작은도서관,"매주 토, 일요일",15:00,17:00,00:00,00:00,00:00,00:00,6,1098,0,0,3,14,울산광역시 중구 유곡로 99(유곡동),,052-244-8839,,,,35.5568509,129.3055274,2019-09-18,6310000,울산광역시
우정혁신LH2차책사랑,울산광역시,중구,작은도서관,"매주토, 일요일",14:00,17:00,00:00,00:00,00:00,00:00,12,1300,0,0,3,14,울산광역시 중구 종가로 142(태화동),,052-242-9800,,,,35.5687911,129.3321348,2019-09-18,6310000,울산광역시
명촌어린이도서관,울산광역시,북구,공공도서관,"매주월요일, 법정공휴일",09:00,21:00,09:00,18:00,09:00,18:00,136,25882,15,162,20,14,"울산광역시 북구 명촌12길 11, 4층(명촌동)",울산광역시 북구,052-241-7460,371.48,371.48,https://www.usbl.or.kr,35.5550074,129.3553039,2019-09-18,6310000,울산광역시
염포양정도서관,울산광역시,북구,공공도서관,"매주월요일, 법정공휴일",09:00,22:00,09:00,18:00,09:00,18:00,160,55597,26,607,20,14,울산광역시 북구 염포로 685-1(염포동),울산광역시 북구,052-241-7450,1049,996.65,https://www.usbl.or.kr,35.5318826,129.3939096,2019-09-18,6310000,울산광역시
농소3동도서관,울산광역시,북구,공공도서관,"매주월요일, 법정공휴일",09:00,22:00,09:00,18:00,09:00,18:00,256,52773,28,980,20,14,울산광역시 북구 아진1로 47(천곡동),울산광역시 북구,052-241-7440,966,932.32,https://www.usbl.or.kr,35.6330929,129.3355864,2019-09-18,6310000,울산광역시
농소1동도서관,울산광역시,북구,공공도서관,"매주월요일, 법정공휴일",09:00,22:00,09:00,18:00,09:00,18:00,188,53349,25,907,20,14,울산광역시 북구 동대 15길 27 (호계동),울산광역시 북구,052-241-7430,702,952.7,https://www.usbl.or.kr,35.6291873,129.3545038,2019-09-18,6310000,울산광역시
기적의도서관,울산광역시,북구,공공도서관,"매주월요일, 법정공휴일",09:00,20:00,09:00,18:00,09:00,18:00,172,57399,27,1206,20,14,울산광역시 북구 이화5길 29-13(중산동),울산광역시 북구,052-241-7420,891,728.5,https://www.usbl.or.kr,35.6622063,129.3364797,2019-09-18,6310000,울산광역시
매곡도서관,울산광역시,북구,공공도서관,"매주월요일, 법정공휴일",09:00,22:00,09:00,18:00,09:00,18:00,220,28826,81,0,20,14,울산광역시 북구 매곡로 138-19 (매곡동),울산광역시 북구,052-241-7470,3787,2103.77,https://www.usbl.or.kr,35.64650566,129.3588981,2019-09-18,6310000,울산광역시
중앙도서관,울산광역시,북구,공공도서관,"매주월요일, 법정공휴일",09:00,22:00,09:00,18:00,09:00,18:00,447,127407,96,1185,20,14,울산광역시 북구 두부곡 1길 9(연암동),울산광역시 북구,052-241-7407,992,2447.14,https://www.usbl.or.kr,35.58419071,129.3672866,2019-09-18,6310000,울산광역시
도산도서관,울산광역시,남구,공공도서관,"매주 월요일, 법정공휴일",09:00,22:00,09:00,22:00,00:00,00:00,189,59677,53,3193,3,14,울산광역시 남구 돋질로139번길 23(야음동),울산광역시 남구청,052-226-5710,611,1214.32,http://book.ulsannamgu.go.kr/,35.5422963,129.3198911,2019-09-18,6310000,울산광역시
신복도서관,울산광역시,남구,공공도서관,"매주 월요일, 법정공휴일",09:00,22:00,09:00,22:00,00:00,00:00,210,45307,52,2678,3,14,울산광역시 남구 신복로72번길 18-13(무거동),울산광역시 남구청,052-226-2367,712.7,1522.3,http://book.ulsannamgu.go.kr/,35.5513724,129.2553236,2019-09-18,6310000,울산광역시
옥현어린이도서관,울산광역시,남구,공공도서관,"매주 월요일, 법정공휴일",09:00,18:00,09:00,18:00,00:00,00:00,113,26830,20,1210,3,14,울산광역시 남구 옥현로58번길 40(무거동),울산광역시 남구청,052-226-2370,12896,533.23,http://book.ulsannamgu.go.kr/,35.5391622,129.264824,2019-09-18,6310000,울산광역시
월봉도서관,울산광역시,남구,작은도서관,"매주 월요일, 법정공휴일",09:00,21:00,09:00,21:00,00:00,00:00,66,21853,10,0,3,14,울산광역시 남구 번영로54번길 6(신정동),울산광역시 남구청,052-226-2377,396,273,http://book.ulsannamgu.go.kr/,35.5307144,129.3315455,2019-09-18,6310000,울산광역시
남부도서관,울산광역시,남구,공공도서관,"매주 월요일, 법정공휴일",07:00,23:00,07:00,23:00,00:00,00:00,944,313189,587,24546,5,14,울산광역시 남구 거마로13번길 6(옥동),울산광역시 교육청,052-259-7580,3259,4479,http://www.usnl.or.kr/,35.535816,129.2951888,2019-09-18,6310000,울산광역시
야음장생포동 마을문고,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",09:00,17:00,00:00,00:00,00:00,00:00,12,9531,0,0,3,14,울산광역시 남구 여천로12번길 50,울산광역시 남구 야음장생포동 주민센터,052-226-2861,,87.32,http://book.ulsannamgu.go.kr/,35.5201157,129.3398692,2019-09-18,6310000,울산광역시
수암동 마을문고,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",09:00,17:00,00:00,00:00,00:00,00:00,16,10606,0,0,3,14,울산광역시 남구 중앙로 32(야음동),울산광역시 남구 수암동주민센터,052-226-2935,,57.5,http://book.ulsannamgu.go.kr/,35.5244626,129.3184513,2019-09-18,6310000,울산광역시
신정2동 마을문고,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,30,8501,0,0,3,14,울산광역시 남구 봉월로20번길 9(신정동),울산광역시 남구 신정2동주민센터,052-226-2792,,70.2,http://book.ulsannamgu.go.kr/,35.5346671,129.3078652,2019-09-18,6310000,울산광역시
신정3동 마을문고,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",09:30,17:30,00:00,00:00,00:00,00:00,6,13276,0,0,3,14,울산광역시 남구 월평로103번길 18(신정동),울산광역시 남구 신정3동주민센터,052-226-2837,,44.8,http://book.ulsannamgu.go.kr/,35.5450475,129.3163808,2019-09-18,6310000,울산광역시
무거동 마을문고,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",09:00,17:00,00:00,00:00,00:00,00:00,31,17159,0,0,3,14,울산광역시 남구 신복로62번길 6-17(무거동),울산광역시 남구 무거동주민센터,052-226-2799,,99,http://book.ulsannamgu.go.kr/,35.5503963,129.2568756,2019-09-18,6310000,울산광역시
신정4동 마을문고,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",09:00,17:00,00:00,00:00,00:00,00:00,12,12165,0,0,3,14,울산광역시 남구 수암로64번길 16(신정동),울산광역시 남구 신정4동주민센터,052-226-2794,,54.67,http://book.ulsannamgu.go.kr/,35.5293994,129.3144525,2019-09-18,6310000,울산광역시
삼산동 마을문고,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,8,12247,0,0,3,14,울산광역시 남구 삼산중로131번길 36(삼산동),울산광역시 남구 삼산동주민센터,052-226-2877,,33,http://book.ulsannamgu.go.kr/,35.5444376,129.3319576,2019-09-18,6310000,울산광역시
선암동 마을문고,울산광역시,남구,작은도서관,"매주 토요일, 일요일, 법정공휴일",10:00,17:00,00:00,00:00,00:00,00:00,26,12133,0,0,3,14,울산광역시 남구 두왕로174번길 59(선암동),울산광역시 남구 선암동주민센터,052-226-2804,,103,http://book.ulsannamgu.go.kr/,35.5161147,129.3156415,2019-09-18,6310000,울산광역시
대덕도서관,울산광역시,울주군,작은도서관,"매주 월요일, 국가지정공휴일",09:00,18:00,09:00,18:00,00:00,00:00,63,22835,0,0,3,14,울산광역시 울주군 온산읍 명봉거남로 46,울산광역시 울주군 시설관리공단,052-229-9685,,600,www.uljulib.ulju.ulsan.kr,,,2019-09-18,6310000,울산광역시
동백작은도서관,울산광역시,울주군,작은도서관,"매주 월요일, 국가지정공휴일",09:00,18:00,09:00,18:00,00:00,00:00,16,14268,0,0,3,14,울산광역시 울주군 온산읍 덕신로 303,울산광역시 울주군 시설관리공단,052-229-9340,,132,www.uljulib.ulju.ulsan.kr,,,2019-09-18,6310000,울산광역시
울주옹기종기도서관,울산광역시,울주군,공공도서관,"매주월요일,국가지정공휴일",09:00,22:00,09:00,18:00,00:00,00:00,168,107472,55,8515,3,14,울산광역시 울주군 온양읍 온양로 38-1,울산광역시 울주군청,052-239-7413,4690,1490,www.uljulib.ulju.ulsan.kr,,,2019-09-18,6310000,울산광역시
울주선바위도서관,울산광역시,울주군,공공도서관,"매주월요일,국가지정공휴일",09:00,22:00,09:00,18:00,00:00,00:00,418,115654,1292,16319,3,14,울산광역시 울주군 범서읍 점촌3길 40,울산광역시 울주군청,052-211-5773,4546,7816,www.uljulib.ulju.ulsan.kr,,,2019-09-18,6310000,울산광역시
외솔한옥도서관,울산광역시,중구,작은도서관,"매주월요일, 일요일, 국가지정공휴일",09:00,18:00,09:00,18:00,00:00,00:00,20,3123,0,0,3,14,울산광역시 중구 병영7길 36(동동),울산광역시 중구청,052-290-4196,,90,http://lib.junggu.ulsan.kr,,,2019-09-18,6310000,울산광역시
약숫골도서관,울산광역시,중구,공공도서관,"매주월요일, 국가지정공휴일",09:00,22:00,09:00,18:00,00:00,00:00,191,34504,37,975,3,14,울산광역시 중구 평산4길 38(약사동),울산광역시 중구청,052-290-4170,1343,481.27,https://lib.junggu.ulsan.kr/,35.5704567,129.3372122,2019-09-18,6310000,울산광역시
함월도서관,울산광역시,중구,작은도서관,"매주월요일, 일요일, 국가지정공휴일",09:00,18:00,09:00,18:00,00:00,00:00,71,17657,10,630,3,14,울산광역시 중구 백양로 34(성안동),울산광역시 중구청,052-290-4180,,407.39,http://lib.junggu.ulsan.kr,35.5761951,129.3167831,2019-09-18,6310000,울산광역시
태화루도서관,울산광역시,중구,작은도서관,"매주토, 일요일, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,33,12576,8,522,3,14,울산광역시 중구 유곡길 45(태화동),울산광역시 중구청,052-290-4190,,168.29,http://lib.junggu.ulsan.kr,35.5565342,129.304478,2019-09-18,6310000,울산광역시
옥골샘도서관,울산광역시,중구,작은도서관,"매주토, 일요일, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,25,9730,8,301,3,14,울산광역시 중구 중앙길 199(중앙동),울산광역시 중구청,052-290-4185,,75.4,http://lib.junggu.ulsan.kr,35.557504,129.3240802,2019-09-18,6310000,울산광역시
꿈나무어린이문고,울산광역시,중구,작은도서관,"매주일, 월요일",10:00,17:00,10:00,17:00,00:00,00:00,20,1500,0,0,3,14,울산광역시 중구 구교9길 71(반구동),,052-292-3947,,,,35.5634752,129.3372937,2019-09-18,6310000,울산광역시
남외푸르지오문고,울산광역시,중구,작은도서관,"매주토, 일요일",14:00,17:00,00:00,00:00,00:00,00:00,20,6853,0,0,3,14,울산광역시 중구 남외3길 33(남외동),,052-281-0399,,,,35.5645114,129.3480006,2019-09-18,6310000,울산광역시
에일린의뜰문고,울산광역시,중구,작은도서관,"매주토, 일요일",10:00,16:00,00:00,00:00,00:00,00:00,20,2700,0,0,3,14,울산광역시 중구 남외1길 105(남외동),,052-295-0706,,,,35.5678386,129.3483608,2019-09-18,6310000,울산광역시
작은도서관 책마을,울산광역시,중구,작은도서관,"매주토, 일요일",09:00,18:00,00:00,00:00,00:00,00:00,50,14340,4,0,3,14,울산광역시 중구 푸름길 30(복산동),,052-244-0011,,,,35.5592312,129.3264216,2019-09-18,6310000,울산광역시
어깨동무도서관,울산광역시,중구,작은도서관,"매주토, 일요일",10:00,19:00,00:00,00:00,00:00,00:00,10,3600,2,0,3,14,울산광역시 중구 병영성4길 36-3(남외동),,052-295-0815,,,,35.5752742,129.3419092,2019-09-18,6310000,울산광역시
페다고지,울산광역시,중구,작은도서관,"매주토, 일요일",10:00,18:00,00:00,00:00,00:00,00:00,30,3031,3,250,3,14,울산광역시 중구 장춘로 110(성남동),,052-244-9654,,,,35.5570015,129.3205822,2019-09-18,6310000,울산광역시
책의숲,울산광역시,중구,작은도서관,"매주토, 일요일",14:00,17:00,00:00,00:00,00:00,00:00,20,5688,0,0,3,14,울산광역시 중구 평동3길 2(유곡동),,052-246-0015,,,,35.5600948,129.3026926,2019-09-18,6310000,울산광역시
유곡푸르지오책마루도서관,울산광역시,중구,작은도서관,"매주토, 일요일",14:00,17:00,00:00,00:00,00:00,00:00,32,3891,2,36,3,14,울산광역시 중구 평동3길 1(유곡동),,052-248-7897,,,,35.5604843,129.3047604,2019-09-18,6310000,울산광역시
꿈틀꿈틀작은도서관,울산광역시,중구,작은도서관,"매주토, 일요일",10:00,18:00,00:00,00:00,00:00,00:00,30,2700,0,180,3,14,울산광역시 중구 운곡길 9(다운동),,052-267-3191,,,,35.5567038,129.2756604,2019-09-18,6310000,울산광역시
세린작은도서관,울산광역시,중구,작은도서관,매주 월요일,09:00,18:00,09:00,18:00,09:00,17:00,120,28278,36,140,3,14,울산광역시 중구 다운로 2(다운동),,070-7123-0210,,,,35.5561300,129.2758863,2019-09-18,6310000,울산광역시
학성작은도서관,울산광역시,중구,작은도서관,"매주토, 일요일",09:00,18:00,00:00,00:00,00:00,00:00,16,4081,0,0,3,14,울산광역시 중구 구교로 92(학성동),,052-297-3049,,,,35.5553494,129.3345028,2019-09-18,6310000,울산광역시
우암작은도서관,울산광역시,중구,작은도서관,"매주토, 일요일",10:00,17:00,00:00,00:00,00:00,00:00,35,3967,0,0,3,14,울산광역시 중구 당산5길 41(우정동),,052-290-4640,,,,35.5547629,129.3123959,2019-09-18,6310000,울산광역시
다난작은도서관,울산광역시,중구,작은도서관,"매주토, 일요일",09:00,17:00,00:00,00:00,00:00,00:00,10,4004,0,0,3,14,울산광역시 중구 운곡길 45(다운동),,052-249-6015,,,,35.5576835,129.2750869,2019-09-18,6310000,울산광역시
신월도서관,울산광역시,중구,작은도서관,"매주토, 일요일",09:00,17:00,00:00,00:00,00:00,00:00,12,4620,0,0,3,14,울산광역시 중구 북부순환도로 610(복산동),,052-294-4153,,,,35.5630278,129.3270544,2019-09-18,6310000,울산광역시
단장골북카페,울산광역시,중구,작은도서관,"매주토, 일요일",09:00,18:00,00:00,00:00,00:00,00:00,20,6488,5,0,3,14,울산광역시 중구 단장골길 1(복산동),울산광역시 중구청,052-290-4849,,96.27,http://lib.junggu.ulsan.kr,35.5694338,129.3328875,2019-09-18,6310000,울산광역시
솔로몬도서관,울산광역시,중구,작은도서관,매주월요일,13:00,18:30,13:00,18:30,00:00,00:00,18,1300,1,0,3,14,울산광역시 중구 학성4길 61(학성동),,052-285-0583,,,,35.5584176,129.3321271,2019-09-18,6310000,울산광역시
우정아이파크작은도서관,울산광역시,중구,작은도서관,매주일요일,15:00,00:00,15:00,22:00,00:00,00:00,42,2000,1,0,3,14,울산광역시 중구 우정2길 45(우정동),,052-244-0073,,,,35.5609452,129.3090553,2019-09-18,6310000,울산광역시
마산회원도서관,경상남도,창원시,공공도서관,"매주월(학습실운영), 설, 추석연휴",09:00,22:00,09:00,22:00,09:00,22:00,404,171204,147,6067,5,14,경상남도 창원시 마산회원구 3.15대로 558,창원시,055-225-7471,5173,2007,http://lib.changwon.go.kr/,35.2245984699,128.5735174087,2019-09-06,6480000,경상남도
마산합포도서관,경상남도,창원시,공공도서관,"매주금(학습실운영), 설, 추석연휴",09:00,22:00,09:00,22:00,09:00,22:00,582,174692,198,7457,5,14,경상남도 창원시 마산합포구 월영동16길 22,창원시,055-225-7441,6840,7324,http://lib.changwon.go.kr/,35.1830920328,128.5628634402,2019-09-06,6480000,경상남도
상남도서관,경상남도,창원시,공공도서관,"매주월, 신정, 설, 추석연휴",09:00,22:00,09:00,22:00,09:00,22:00,525,147455,190,6440,5,14,경상남도 창원시 성산구 원이대로 810,창원시,055-225-7411,11880,3481,http://lib.changwon.go.kr/,35.2139700923,128.6953296477,2019-09-06,6480000,경상남도
